time	I(R1)	I(R4)
5.042849372014844e-002	1.002000e-003	3.473068e-004
5.043534542467425e-002	1.075255e-003	4.089519e-004
5.044008284321605e-002	1.110656e-003	4.411570e-004
5.044357686627547e-002	1.129278e-003	4.585063e-004
5.044693179256882e-002	1.140923e-003	4.695498e-004
5.045062134866350e-002	1.147196e-003	4.757420e-004
5.045401172874998e-002	1.145826e-003	4.749293e-004
5.045952570453205e-002	1.127588e-003	4.591785e-004
5.046842194578054e-002	1.061438e-003	4.028654e-004
5.048025217948476e-002	8.673069e-004	2.816133e-004
5.049205426323446e-002	4.909406e-004	1.225702e-004
5.050020322713788e-002	1.146227e-004	-1.181841e-006
5.050874365737616e-002	-3.178175e-004	-1.318195e-004
5.051654234399753e-002	-6.775546e-004	-2.395206e-004
5.052890738395816e-002	-1.149788e-003	-3.794862e-004
5.053726957554817e-002	-1.387967e-003	-4.496468e-004
5.054148976480671e-002	-1.467069e-003	-4.727883e-004
5.054463212263587e-002	-1.502548e-003	-4.830027e-004
5.054820810947525e-002	-1.521174e-003	-4.881150e-004
5.055233339293933e-002	-1.516835e-003	-4.863240e-004
5.055679819423285e-002	-1.477022e-003	-4.740360e-004
5.056403722761902e-002	-1.337354e-003	-4.323882e-004
5.057517184357320e-002	-9.892669e-004	-3.306361e-004
5.058775598447754e-002	-4.595951e-004	-1.775887e-004
5.059699904671470e-002	-4.852796e-006	-4.699469e-005
5.060542883791658e-002	4.151818e-004	7.697233e-005
5.061402494764600e-002	7.445669e-004	1.969701e-004
5.062504543611840e-002	9.809168e-004	3.328607e-004
5.063414580799064e-002	1.091437e-003	4.254395e-004
5.063921523515485e-002	1.134700e-003	4.647889e-004
5.064292973353856e-002	1.157018e-003	4.856368e-004
5.064614063992005e-002	1.170131e-003	4.980894e-004
5.064921615111670e-002	1.177189e-003	5.049485e-004
5.065270860812025e-002	1.178240e-003	5.063258e-004
5.065740842369677e-002	1.167165e-003	4.967167e-004
5.066502136245042e-002	1.119572e-003	4.548646e-004
5.067660631898528e-002	9.728108e-004	3.431283e-004
5.068901417294842e-002	6.602663e-004	1.768829e-004
5.069743291966113e-002	3.039969e-004	4.383771e-005
5.070501892575894e-002	-8.284867e-005	-8.114724e-005
5.071266563232523e-002	-4.549404e-004	-1.999978e-004
5.072335345762999e-002	-9.004929e-004	-3.408004e-004
5.073549866229568e-002	-1.294123e-003	-4.639972e-004
5.074019421534173e-002	-1.398239e-003	-4.963652e-004
5.074366014404779e-002	-1.444549e-003	-5.105978e-004
5.074703208809209e-002	-1.468952e-003	-5.178624e-004
5.075079941282215e-002	-1.474536e-003	-5.190999e-004
5.075430164591272e-002	-1.456354e-003	-5.128901e-004
5.075999623043475e-002	-1.376657e-003	-4.872279e-004
5.076917431771326e-002	-1.146692e-003	-4.150083e-004
5.078110009197362e-002	-7.084199e-004	-2.795049e-004
5.079222246880431e-002	-1.964756e-004	-1.226613e-004
5.080097243498716e-002	2.461348e-004	1.266288e-005
5.081012759076406e-002	6.546333e-004	1.535944e-004
5.081886252040507e-002	8.954902e-004	2.743992e-004
5.083321850413702e-002	1.106145e-003	4.409993e-004
5.083854995674304e-002	1.158844e-003	4.885471e-004
5.084243554438466e-002	1.184790e-003	5.128617e-004
5.084552590994104e-002	1.198938e-003	5.263041e-004
5.084892803206798e-002	1.207820e-003	5.349303e-004
5.085260144207793e-002	1.209552e-003	5.369522e-004
5.085723415737095e-002	1.198614e-003	5.273499e-004
5.086474048501570e-002	1.150557e-003	4.844682e-004
5.087626509081199e-002	1.008062e-003	3.684191e-004
5.088864365184637e-002	7.117724e-004	1.943944e-004
5.089717440266741e-002	3.618622e-004	5.217484e-005
5.090477846900687e-002	-2.265636e-005	-8.054151e-005
5.091245910605385e-002	-3.976241e-004	-2.075446e-004
5.092290582426503e-002	-8.363959e-004	-3.547189e-004
5.093507437526570e-002	-1.236152e-003	-4.876539e-004
5.093988614367326e-002	-1.345313e-003	-5.237810e-004
5.094342989854150e-002	-1.394412e-003	-5.399091e-004
5.094675498143444e-002	-1.420749e-003	-5.483786e-004
5.094994811941807e-002	-1.429008e-003	-5.507814e-004
5.095298071693465e-002	-1.418947e-003	-5.470745e-004
5.095785082071992e-002	-1.365565e-003	-5.288090e-004
5.096573377683315e-002	-1.197779e-003	-4.728538e-004
5.097728583415196e-002	-8.116705e-004	-3.463460e-004
5.099025556320305e-002	-2.427045e-004	-1.618571e-004
5.099945093565536e-002	2.167143e-004	-1.343241e-005
5.100792098815937e-002	6.064576e-004	1.261954e-004
5.101644415752062e-002	8.661061e-004	2.562109e-004
5.102938187812143e-002	1.088177e-003	4.263832e-004
5.103648500044657e-002	1.170426e-003	5.005968e-004
5.104091391275199e-002	1.206426e-003	5.343411e-004
5.104419937525191e-002	1.224939e-003	5.519376e-004
5.104768332193585e-002	1.236654e-003	5.632511e-004
5.105213764896761e-002	1.241197e-003	5.679642e-004
5.105647976408121e-002	1.232703e-003	5.604945e-004
5.106352305874056e-002	1.189571e-003	5.214738e-004
5.107476654837592e-002	1.059215e-003	4.085666e-004
5.108693984097885e-002	7.978377e-004	2.342167e-004
5.109578162436466e-002	4.669945e-004	8.098237e-005
5.110346654479023e-002	9.096185e-005	-6.069197e-005
5.111130025819511e-002	-2.969828e-004	-1.998238e-004
5.112085464685340e-002	-7.120705e-004	-3.473329e-004
5.113308085598091e-002	-1.138439e-003	-4.975338e-004
5.113845161763400e-002	-1.272742e-003	-5.446352e-004
5.114236265104182e-002	-1.335824e-003	-5.666294e-004
5.114543517709035e-002	-1.365774e-003	-5.769017e-004
5.114924769535257e-002	-1.380879e-003	-5.817937e-004
5.115272033829876e-002	-1.373226e-003	-5.786704e-004
5.115742749738059e-002	-1.325546e-003	-5.613666e-004
5.116505209652644e-002	-1.169431e-003	-5.062376e-004
5.117642576896817e-002	-7.991937e-004	-3.778174e-004
5.118924127369546e-002	-2.460466e-004	-1.879656e-004
5.119845763742022e-002	2.113781e-004	-3.152582e-005
5.120695023448885e-002	6.028708e-004	1.169813e-004
5.121550664992804e-002	8.690754e-004	2.569450e-004
5.122796014350752e-002	1.094693e-003	4.335965e-004
5.123603858558522e-002	1.195269e-003	5.250615e-004
5.124058757935609e-002	1.235234e-003	5.626742e-004
5.124395464219517e-002	1.255544e-003	5.820548e-004
5.124738737404289e-002	1.267906e-003	5.940130e-004
5.125202709281890e-002	1.273130e-003	5.993699e-004
5.125629989208187e-002	1.264673e-003	5.918351e-004
5.126323243949094e-002	1.221054e-003	5.519236e-004
5.127430921876802e-002	1.090713e-003	4.362313e-004
5.128650776782763e-002	8.376884e-004	2.539005e-004
5.129552656245846e-002	5.169240e-004	9.001654e-005
5.130328328201927e-002	1.455345e-004	-6.057259e-005
5.131123046175361e-002	-2.487437e-004	-2.096865e-004
5.132055138990378e-002	-6.551737e-004	-3.619777e-004
5.133288263901296e-002	-1.087956e-003	-5.226835e-004
5.133831019830128e-002	-1.225110e-003	-5.733744e-004
5.134225789673682e-002	-1.289693e-003	-5.970979e-004
5.134530475824575e-002	-1.320078e-003	-6.080731e-004
5.134908630010567e-002	-1.335798e-003	-6.134358e-004
5.135266031584541e-002	-1.328610e-003	-6.102734e-004
5.135732989633477e-002	-1.282240e-003	-5.924770e-004
5.136489481123763e-002	-1.128812e-003	-5.352666e-004
5.137623111711436e-002	-7.621572e-004	-4.010419e-004
5.138901140814736e-002	-2.127393e-004	-2.020685e-004
5.139823216601576e-002	2.427852e-004	-3.722077e-005
5.140677077089026e-002	6.300254e-004	1.203846e-004
5.141534993938924e-002	8.905208e-004	2.687936e-004
5.142779004904028e-002	1.117355e-003	4.551736e-004
5.143612694703804e-002	1.225365e-003	5.544925e-004
5.144065209463042e-002	1.266677e-003	5.935902e-004
5.144400299562450e-002	1.287488e-003	6.135277e-004
5.144744579684139e-002	1.300120e-003	6.257805e-004
5.145204892832756e-002	1.305090e-003	6.308858e-004
5.145633541913391e-002	1.295804e-003	6.224901e-004
5.146328985062459e-002	1.249529e-003	5.797515e-004
5.147439961693596e-002	1.113329e-003	4.569993e-004
5.148663768356874e-002	8.600138e-004	2.642639e-004
5.149572745930636e-002	5.449393e-004	9.051778e-005
5.150353646448710e-002	1.759642e-004	-6.878091e-005
5.151155289368517e-002	-2.207742e-004	-2.265155e-004
5.152090134344317e-002	-6.257182e-004	-3.859898e-004
5.153332729446014e-002	-1.056729e-003	-5.541880e-004
5.153862775579739e-002	-1.188214e-003	-6.052591e-004
5.154249324140309e-002	-1.249561e-003	-6.289380e-004
5.154559771634719e-002	-1.279683e-003	-6.403676e-004
5.154894403117967e-002	-1.293173e-003	-6.451943e-004
5.155260739426654e-002	-1.285823e-003	-6.417937e-004
5.155724383691858e-002	-1.240607e-003	-6.235338e-004
5.156475608980349e-002	-1.089563e-003	-5.642913e-004
5.157605377228164e-002	-7.263143e-004	-4.244163e-004
5.158880118470154e-002	-1.803472e-004	-2.164342e-004
5.159802712105242e-002	2.721215e-004	-4.319516e-005
5.160661686362582e-002	6.541549e-004	1.237018e-004
5.161523358760926e-002	9.104862e-004	2.808992e-004
5.162761412170970e-002	1.139384e-003	4.762708e-004
5.163619338495383e-002	1.255001e-003	5.835662e-004
5.164070062831376e-002	1.297747e-003	6.242124e-004
5.164403938074322e-002	1.319102e-003	6.447443e-004
5.164748977517407e-002	1.332017e-003	6.573028e-004
5.165206536165073e-002	1.336774e-003	6.621954e-004
5.165636215626316e-002	1.326690e-003	6.529708e-004
5.166333305413993e-002	1.277830e-003	6.074855e-004
5.167446762674482e-002	1.135778e-003	4.778610e-004
5.168673867377666e-002	8.817613e-004	2.749366e-004
5.169589535087499e-002	5.722654e-004	9.140791e-005
5.170375508263508e-002	2.059795e-004	-7.657280e-005
5.171183867890257e-002	-1.930250e-004	-2.429432e-004
5.172120805352606e-002	-5.965424e-004	-4.094920e-004
5.173371144476009e-002	-1.025754e-003	-5.850521e-004
5.173890300920422e-002	-1.152450e-003	-6.366384e-004
5.174269757623832e-002	-1.211067e-003	-6.603576e-004
5.174585194223860e-002	-1.240708e-003	-6.721469e-004
5.174900070330708e-002	-1.252748e-003	-6.766515e-004
5.175262847680567e-002	-1.244965e-003	-6.729275e-004
5.175727812123144e-002	-1.199360e-003	-6.536396e-004
5.176481135756227e-002	-1.047498e-003	-5.912165e-004
5.177611800896931e-002	-6.833160e-004	-4.442117e-004
5.178887673300119e-002	-1.362914e-004	-2.257316e-004
5.179810451273775e-002	3.113215e-004	-4.393055e-005
5.180675639118749e-002	6.844037e-004	1.324549e-004
5.181543176510634e-002	9.352826e-004	2.983205e-004
5.182783353416331e-002	1.167078e-003	5.026416e-004
5.183641087651561e-002	1.285975e-003	6.139692e-004
5.184085966001958e-002	1.329221e-003	6.552854e-004
5.184415866277060e-002	1.350673e-003	6.759735e-004
5.184763404669320e-002	1.363726e-003	6.886961e-004
5.185211925055508e-002	1.367969e-003	6.930858e-004
5.185644983143951e-002	1.356781e-003	6.827503e-004
5.186347470542099e-002	1.304605e-003	6.338644e-004
5.187469050501570e-002	1.154990e-003	4.959661e-004
5.188699696998517e-002	8.974400e-004	2.821717e-004
5.189618259417483e-002	5.916873e-004	8.937059e-005
5.190408618344451e-002	2.275363e-004	-8.710132e-005
5.191221957774599e-002	-1.719991e-004	-2.614557e-004
5.192168221246961e-002	-5.760012e-004	-4.357297e-004
5.193424616611581e-002	-1.000768e-003	-6.173171e-004
5.193928752177979e-002	-1.120862e-003	-6.684351e-004
5.194298353863072e-002	-1.175754e-003	-6.916601e-004
5.194620752747205e-002	-1.204322e-003	-7.035347e-004
5.194933498693908e-002	-1.214912e-003	-7.076472e-004
5.195275279657291e-002	-1.206199e-003	-7.034147e-004
5.195748027446732e-002	-1.158024e-003	-6.821828e-004
5.196513712937594e-002	-1.000833e-003	-6.147286e-004
5.197652019772663e-002	-6.296203e-004	-4.582116e-004
5.198935153721635e-002	-7.527457e-005	-2.268715e-004
5.199858288449451e-002	3.655757e-004	-3.613931e-005
5.200731311760649e-002	7.247329e-004	1.499281e-004
5.201607022846082e-002	9.678045e-004	3.239718e-004
5.202861780421986e-002	1.203380e-003	5.372579e-004
5.203684133218224e-002	1.318902e-003	6.462961e-004
5.204117508776998e-002	1.361288e-003	6.869698e-004
5.204439550797327e-002	1.382171e-003	7.071774e-004
5.204792094069750e-002	1.395129e-003	7.198451e-004
5.205222632356731e-002	1.398466e-003	7.233485e-004
5.205662402370439e-002	1.385726e-003	7.114659e-004
5.206375604593304e-002	1.329178e-003	6.581728e-004
5.207513269036138e-002	1.169418e-003	5.098560e-004
5.208747906666760e-002	9.047269e-004	2.841993e-004
5.209664674288701e-002	6.005694e-004	8.286836e-005
5.210458642656887e-002	2.378309e-004	-1.017945e-004
5.211274993873118e-002	-1.602776e-004	-2.831786e-004
5.212239304532892e-002	-5.666698e-004	-4.658514e-004
5.213500759120172e-002	-9.835069e-004	-6.515968e-004
5.213983773758830e-002	-1.094443e-003	-7.008412e-004
5.214339375339658e-002	-1.144204e-003	-7.228120e-004
5.214671153412016e-002	-1.170985e-003	-7.344260e-004
5.214985619542899e-002	-1.179579e-003	-7.378674e-004
5.215294655019840e-002	-1.169803e-003	-7.330825e-004
5.215779527937094e-002	-1.117482e-003	-7.091777e-004
5.216564438648105e-002	-9.517983e-004	-6.352532e-004
5.217714641570059e-002	-5.695597e-004	-4.675152e-004
5.219008843899640e-002	-3.989241e-006	-2.217037e-004
5.219934346893926e-002	4.292419e-004	-2.151812e-005
5.220816706196244e-002	7.710198e-004	1.742951e-004
5.221702181726894e-002	1.005278e-003	3.559089e-004
5.222977511736719e-002	1.245290e-003	5.774058e-004
5.223739107633943e-002	1.352489e-003	6.793160e-004
5.224157919952913e-002	1.393142e-003	7.184981e-004
5.224469943043162e-002	1.413076e-003	7.378481e-004
5.224828989632963e-002	1.425788e-003	7.503111e-004
5.225236386934268e-002	1.428070e-003	7.527805e-004
5.225684776742346e-002	1.413471e-003	7.390663e-004
5.226411723573849e-002	1.351956e-003	6.808237e-004
5.227560718037646e-002	1.182142e-003	5.222435e-004
5.228803110705550e-002	9.080268e-004	2.838247e-004
5.229717451904133e-002	6.039658e-004	7.431223e-005
5.230514747240850e-002	2.422663e-004	-1.182433e-004
5.231333289909150e-002	-1.535030e-004	-3.060409e-004
5.232318250024212e-002	-5.624235e-004	-4.970815e-004
5.233584130826477e-002	-9.698652e-004	-6.859028e-004
5.234044368166917e-002	-1.071186e-003	-7.327254e-004
5.234384684604621e-002	-1.115589e-003	-7.531698e-004
5.234725721907604e-002	-1.138660e-003	-7.635987e-004
5.235149950145250e-002	-1.141384e-003	-7.644294e-004
5.235544131756768e-002	-1.115020e-003	-7.518005e-004
5.236184357152870e-002	-1.009783e-003	-7.027849e-004
5.237211458919019e-002	-7.222703e-004	-5.710152e-004
5.238422259500911e-002	-2.472289e-004	-3.554447e-004
5.239388876316915e-002	2.064104e-004	-1.480442e-004
5.240257911294931e-002	5.939722e-004	5.265095e-005
5.241144793742483e-002	8.856344e-004	2.537192e-004
5.242168410349293e-002	1.118375e-003	4.590559e-004
5.243468064789969e-002	1.342348e-003	6.703837e-004
5.243960110391844e-002	1.403136e-003	7.287984e-004
5.244321718636864e-002	1.432361e-003	7.572048e-004
5.244649789410421e-002	1.449313e-003	7.737714e-004
5.244985080091243e-002	1.457735e-003	7.821104e-004
5.245294454512066e-002	1.456346e-003	7.809739e-004
5.245779201985587e-002	1.435355e-003	7.610826e-004
5.246563914003432e-002	1.359299e-003	6.888172e-004
5.247744477245171e-002	1.166382e-003	5.084639e-004
5.249021136442416e-002	8.591827e-004	2.444338e-004
5.249925394354008e-002	5.389450e-004	2.637019e-005
5.250722838245440e-002	1.699498e-004	-1.723692e-004
5.251532891990665e-002	-2.131099e-004	-3.596989e-004
5.252603525767104e-002	-6.419588e-004	-5.672502e-004
5.253587979935820e-002	-9.445057e-004	-7.129170e-004
5.254047174249457e-002	-1.041197e-003	-7.593185e-004
5.254386786105117e-002	-1.085408e-003	-7.803995e-004
5.254728258323337e-002	-1.107772e-003	-7.908560e-004
5.255198791335472e-002	-1.108304e-003	-7.906058e-004
5.255623614437729e-002	-1.075541e-003	-7.744299e-004
5.256312941198218e-002	-9.509760e-004	-7.144842e-004
5.257395158976417e-002	-6.275627e-004	-5.612554e-004
5.258629405273894e-002	-1.229744e-004	-3.243891e-004
5.259562374949012e-002	3.116298e-004	-1.127957e-004
5.260436259884792e-002	6.763416e-004	9.718780e-005
5.261321789216029e-002	9.456560e-004	3.022398e-004
5.262428539494873e-002	1.189803e-003	5.262254e-004
5.263521009602667e-002	1.375268e-003	7.027969e-004
5.263998458797547e-002	1.433006e-003	7.585115e-004
5.264350343488311e-002	1.461065e-003	7.858010e-004
5.264684341969522e-002	1.477497e-003	8.018804e-004
5.265046443614870e-002	1.485017e-003	8.093647e-004
5.265375623963342e-002	1.481077e-003	8.057560e-004
5.265911088083974e-002	1.451396e-003	7.774472e-004
5.266775757117928e-002	1.353629e-003	6.842755e-004
5.267975351123196e-002	1.134040e-003	4.794453e-004
5.269309916238129e-002	7.776133e-004	1.811223e-004
5.270208547523717e-002	4.332708e-004	-4.564300e-005
5.271058204036022e-002	3.440335e-005	-2.605086e-004
5.271922999264857e-002	-3.519478e-004	-4.546246e-004
5.273111052909769e-002	-7.856376e-004	-6.708903e-004
5.273750478434203e-002	-9.576940e-004	-7.564659e-004
5.274166295922876e-002	-1.031969e-003	-7.933246e-004
5.274476249064737e-002	-1.066468e-003	-8.103003e-004
5.274836656063835e-002	-1.084901e-003	-8.191551e-004
5.275239243047690e-002	-1.080410e-003	-8.165166e-004
5.275689422398575e-002	-1.039954e-003	-7.960253e-004
5.276419220441118e-002	-8.988727e-004	-7.260791e-004
5.277528078174785e-002	-5.518831e-004	-5.565694e-004
5.278787838774250e-002	-2.189513e-005	-2.997371e-004
5.279724107518585e-002	4.061529e-004	-7.746497e-005
5.280608373424950e-002	7.486317e-004	1.421488e-004
5.281502362932297e-002	1.002710e-003	3.523710e-004
5.282670128666676e-002	1.254886e-003	5.883664e-004
5.283628141136391e-002	1.413021e-003	7.399154e-004
5.284076496610062e-002	1.464869e-003	7.901363e-004
5.284408762677743e-002	1.489928e-003	8.145654e-004
5.284754811097563e-002	1.504624e-003	8.289944e-004
5.285208715527773e-002	1.508715e-003	8.332190e-004
5.285639761410980e-002	1.494682e-003	8.198931e-004
5.286339034480912e-002	1.432596e-003	7.604157e-004
5.287455778905217e-002	1.259121e-003	5.955462e-004
5.288692971037384e-002	9.812613e-004	3.394339e-004
5.289637086964601e-002	6.864017e-004	1.038988e-004
5.290454393728036e-002	3.435075e-004	-1.130485e-004
5.291301191837729e-002	-5.542920e-005	-3.284795e-004
5.292260176157064e-002	-4.589671e-004	-5.365724e-004
5.293506553915549e-002	-8.695681e-004	-7.467053e-004
5.293987973778654e-002	-9.798793e-004	-8.030297e-004
5.294342511471323e-002	-1.029475e-003	-8.282874e-004
5.294674923030445e-002	-1.056255e-003	-8.417514e-004
5.294993595159576e-002	-1.064929e-003	-8.458779e-004
5.295297619436785e-002	-1.055257e-003	-8.405931e-004
5.295784346897143e-002	-1.002581e-003	-8.132194e-004
5.296572194550194e-002	-8.361470e-004	-7.283866e-004
5.297720665077427e-002	-4.543428e-004	-5.365949e-004
5.299015498821769e-002	1.059349e-004	-2.546276e-004
5.299956403745076e-002	5.216393e-004	-2.097605e-005
5.300851165852047e-002	8.378837e-004	2.070830e-004
5.301751691008655e-002	1.074931e-003	4.186501e-004
5.302991323119995e-002	1.332712e-003	6.632653e-004
