time	V(salida)	V(vi)
Step Information: C=100n  (Run: 1/5)
1.855793268847713e-002	-2.362304e-001	-1.773390e-001
1.857746393847713e-002	-2.842456e-001	-2.329854e-001
1.859699518847712e-002	-3.278857e-001	-2.851275e-001
1.861652643847712e-002	-3.665207e-001	-3.329810e-001
1.863605768847712e-002	-3.996083e-001	-3.758261e-001
1.865558893847712e-002	-4.267004e-001	-4.130185e-001
1.867512018847712e-002	-4.474454e-001	-4.439987e-001
1.869465143847712e-002	-4.615870e-001	-4.683008e-001
1.871418268847712e-002	-4.689586e-001	-4.855591e-001
1.873371393847712e-002	-4.696954e-001	-4.957536e-001
1.875075280924698e-002	-4.648499e-001	-4.986945e-001
1.876622581148318e-002	-4.555118e-001	-4.959230e-001
1.878575706148318e-002	-4.376124e-001	-4.856012e-001
1.880528831148318e-002	-4.135863e-001	-4.683650e-001
1.882481956148318e-002	-3.833837e-001	-4.440842e-001
1.884435081148318e-002	-3.474024e-001	-4.131239e-001
1.886388206148318e-002	-3.061360e-001	-3.759499e-001
1.888341331148317e-002	-2.601696e-001	-3.331212e-001
1.890294456148317e-002	-2.101724e-001	-2.852821e-001
1.892247581148317e-002	-1.568868e-001	-2.331520e-001
1.894200706148317e-002	-1.011149e-001	-1.775152e-001
1.896153831148317e-002	-4.370402e-002	-1.192084e-001
1.898106956148317e-002	1.446821e-002	-5.910850e-002
1.900060081148317e-002	7.250910e-002	1.880404e-003
1.902013206148317e-002	1.295260e-001	6.284102e-002
1.903966331148317e-002	1.846412e-001	1.228565e-001
1.905919456148317e-002	2.370056e-001	1.810240e-001
1.907872581148317e-002	2.858127e-001	2.364688e-001
1.909825706148317e-002	3.303111e-001	2.883568e-001
1.911778831148317e-002	3.698159e-001	3.359078e-001
1.913731956148317e-002	4.037195e-001	3.784063e-001
1.915685081148317e-002	4.315010e-001	4.152133e-001
1.917638206148317e-002	4.527337e-001	4.457751e-001
1.919591331148317e-002	4.670919e-001	4.696320e-001
1.921544456148317e-002	4.743555e-001	4.864252e-001
1.923497581148317e-002	4.744140e-001	4.959021e-001
1.925450706148317e-002	4.674204e-001	4.980834e-001
1.927233855324476e-002	4.546931e-001	4.933841e-001
1.929186980324476e-002	4.340108e-001	4.809819e-001
1.931140105324476e-002	4.068991e-001	4.615080e-001
1.933093230324476e-002	3.736225e-001	4.350926e-001
1.935046355324476e-002	3.346932e-001	4.021330e-001
1.936999480324476e-002	2.907102e-001	3.631249e-001
1.938952605324476e-002	2.423499e-001	3.186551e-001
1.940905730324476e-002	1.903564e-001	2.693924e-001
1.942858855324476e-002	1.355291e-001	2.160778e-001
1.944811980324476e-002	7.871096e-002	1.595132e-001
1.946765105324476e-002	2.077462e-002	1.005494e-001
1.948718230324475e-002	-3.739113e-002	4.007321e-002
1.950671355324475e-002	-9.489597e-002	-2.100571e-002
1.952624480324475e-002	-1.508627e-001	-8.176869e-002
1.954577605324475e-002	-2.044422e-001	-1.413018e-001
1.956530730324475e-002	-2.548279e-001	-1.987096e-001
1.958483855324475e-002	-3.012704e-001	-2.531286e-001
1.960436980324475e-002	-3.430902e-001	-3.037403e-001
1.962390105324475e-002	-3.796895e-001	-3.497835e-001
1.964343230324475e-002	-4.105608e-001	-3.905656e-001
1.966296355324475e-002	-4.352925e-001	-4.254733e-001
1.968249480324475e-002	-4.535694e-001	-4.539814e-001
1.970202605324475e-002	-4.651697e-001	-4.756612e-001
1.972155730324475e-002	-4.699593e-001	-4.901867e-001
1.974108855324475e-002	-4.678856e-001	-4.973392e-001
1.976061980324475e-002	-4.589736e-001	-4.970114e-001
1.978015105324475e-002	-4.433271e-001	-4.892080e-001
1.979968230324475e-002	-4.211327e-001	-4.740465e-001
1.981921355324475e-002	-3.926660e-001	-4.517549e-001
1.983874480324475e-002	-3.582970e-001	-4.226684e-001
1.985827605324475e-002	-3.184915e-001	-3.872246e-001
1.987780730324475e-002	-2.738091e-001	-3.459567e-001
1.989733855324475e-002	-2.248959e-001	-2.994852e-001
1.991686980324475e-002	-1.724744e-001	-2.485091e-001
1.993640105324475e-002	-1.173311e-001	-1.937953e-001
1.995593230324474e-002	-6.030186e-002	-1.361666e-001
1.997546355324474e-002	-2.257150e-003	-7.648984e-002
1.999499480324474e-002	5.607071e-002	-1.569189e-002
2.000000000000000e-002	7.098202e-002	-2.449213e-015
Step Information: C=100  (Run: 4/5)
0.000000000000000e+000	4.908809e-014	0.000000e+000
9.999999747378752e-006	3.025753e-002	3.137719e-002
1.999999949475750e-005	6.029643e-002	6.252686e-002
3.953124949475751e-005	1.180808e-001	1.224559e-001
5.906249949475751e-005	1.741587e-001	1.806389e-001
7.859374949475752e-005	2.275746e-001	2.361049e-001
9.812499949475752e-005	2.775060e-001	2.880197e-001
1.176562494947575e-004	3.231841e-001	3.356025e-001
1.371874994947575e-004	3.639060e-001	3.781374e-001
1.567187494947575e-004	3.990451e-001	4.149848e-001
1.762499994947575e-004	4.280609e-001	4.455905e-001
1.957812494947575e-004	4.505074e-001	4.694940e-001
2.153124994947575e-004	4.660396e-001	4.863360e-001
2.348437494947575e-004	4.744189e-001	4.958630e-001
2.543749994947575e-004	4.756835e-001	4.981029e-001
2.721235465660116e-004	4.703495e-001	4.934858e-001
2.916547965660116e-004	4.574310e-001	4.811565e-001
3.111860465660116e-004	4.376591e-001	4.617608e-001
3.307172965660116e-004	4.111717e-001	4.354198e-001
3.502485465660116e-004	3.783765e-001	4.025297e-001
3.697797965660117e-004	3.397781e-001	3.635852e-001
3.893110465660117e-004	2.959706e-001	3.191720e-001
4.088422965660117e-004	2.476285e-001	2.699582e-001
4.283735465660117e-004	1.954961e-001	2.166840e-001
4.479047965660117e-004	1.403761e-001	1.601506e-001
4.674360465660117e-004	8.311739e-002	1.012084e-001
4.869672965660118e-004	2.460112e-002	4.074392e-002
5.064985465660117e-004	-3.427303e-002	-2.033337e-002
5.260297965660117e-004	-9.260161e-002	-8.110482e-002
5.455610465660118e-004	-1.494925e-001	-1.406564e-001
5.650922965660118e-004	-2.040799e-001	-1.980923e-001
5.846235465660118e-004	-2.555399e-001	-2.525488e-001
6.041547965660118e-004	-3.031050e-001	-3.032067e-001
6.236860465660118e-004	-3.460779e-001	-3.493041e-001
6.432172965660118e-004	-3.838438e-001	-3.901476e-001
6.627485465660119e-004	-4.158795e-001	-4.251229e-001
6.822797965660119e-004	-4.417591e-001	-4.537041e-001
7.018110465660119e-004	-4.611546e-001	-4.754610e-001
7.213422965660119e-004	-4.738323e-001	-4.900666e-001
7.408735465660119e-004	-4.796464e-001	-4.973011e-001
7.604047965660119e-004	-4.785320e-001	-4.970558e-001
7.799360465660120e-004	-4.705013e-001	-4.893343e-001
7.994672965660120e-004	-4.556444e-001	-4.742527e-001
8.189985465660120e-004	-4.341345e-001	-4.520380e-001
8.385297965660120e-004	-4.062347e-001	-4.230241e-001
8.580610465660120e-004	-3.723037e-001	-3.876476e-001
8.775922965660121e-004	-3.327987e-001	-3.464405e-001
8.971235465660121e-004	-2.882725e-001	-3.000226e-001
9.166547965660121e-004	-2.393672e-001	-2.490921e-001
9.361860465660121e-004	-1.868039e-001	-1.944150e-001
9.557172965660121e-004	-1.313695e-001	-1.368138e-001
9.752485465660121e-004	-7.390329e-002	-7.715470e-002
9.947797965660120e-004	-1.528124e-002	-1.633516e-002
1.014311046566012e-003	4.359889e-002	4.473009e-002
1.033842296566012e-003	1.018329e-001	1.051226e-001
1.053373546566012e-003	1.585252e-001	1.639339e-001
1.072904796566012e-003	2.128032e-001	2.202795e-001
1.092436046566012e-003	2.638310e-001	2.733119e-001
1.111967296566012e-003	3.108232e-001	3.222334e-001
1.131498546566012e-003	3.530564e-001	3.663082e-001
1.151029796566012e-003	3.898807e-001	4.048735e-001
1.170561046566012e-003	4.207298e-001	4.373490e-001
1.190092296566012e-003	4.451293e-001	4.632464e-001
1.209623546566012e-003	4.627041e-001	4.821762e-001
1.229154796566012e-003	4.735308e-001	4.942085e-001
1.244980368478729e-003	4.768105e-001	4.983355e-001
1.263133773124713e-003	4.742211e-001	4.965572e-001
1.282665023124713e-003	4.646423e-001	4.876654e-001
1.302196273124713e-003	4.480689e-001	4.715710e-001
1.321727523124713e-003	4.246270e-001	4.483837e-001
1.341258773124713e-003	3.946771e-001	4.184524e-001
1.360790023124713e-003	3.586801e-001	3.822272e-001
1.380321273124713e-003	3.171900e-001	3.402528e-001
1.399852523124713e-003	2.708453e-001	2.931608e-001
1.419383773124713e-003	2.203597e-001	2.416594e-001
1.438915023124713e-003	1.665106e-001	1.865232e-001
1.458446273124713e-003	1.101270e-001	1.285814e-001
1.477977523124713e-003	5.207707e-002	6.870576e-002
1.497508773124713e-003	-6.746299e-003	7.796673e-003
1.517040023124713e-003	-6.543957e-002	-5.322968e-002
1.536571273124713e-003	-1.231035e-001	-1.134554e-001
1.556102523124713e-003	-1.788583e-001	-1.719747e-001
1.575633773124713e-003	-2.318589e-001	-2.279073e-001
1.595165023124713e-003	-2.813101e-001	-2.804119e-001
1.614696273124713e-003	-3.264806e-001	-3.286989e-001
1.634227523124713e-003	-3.667163e-001	-3.720420e-001
1.653758773124713e-003	-4.014507e-001	-4.097892e-001
1.673290023124713e-003	-4.302127e-001	-4.413728e-001
1.692821273124713e-003	-4.526293e-001	-4.663177e-001
1.712352523124713e-003	-4.684241e-001	-4.842488e-001
1.731883773124713e-003	-4.777345e-001	-4.952457e-001
1.747772846662119e-003	-4.801773e-001	-4.986664e-001
1.764172162704697e-003	-4.773794e-001	-4.964473e-001
1.783703412704697e-003	-4.677454e-001	-4.869926e-001
1.803234662704698e-003	-4.515897e-001	-4.705141e-001
1.822765912704698e-003	-4.288235e-001	-4.469586e-001
1.842297162704698e-003	-3.997286e-001	-4.166805e-001
1.861828412704698e-003	-3.646831e-001	-3.801350e-001
1.881359662704698e-003	-3.241629e-001	-3.378720e-001
1.900890912704698e-003	-2.787388e-001	-2.905271e-001
1.920422162704698e-003	-2.290691e-001	-2.388124e-001
1.939953412704698e-003	-1.758884e-001	-1.835057e-001
1.959484662704698e-003	-1.199952e-001	-1.254389e-001
1.979015912704698e-003	-6.223676e-002	-6.548546e-002
1.998547162704698e-003	-3.494597e-003	-4.546997e-003
2.018078412704698e-003	5.533117e-002	5.645985e-002
2.037609662704698e-003	1.133369e-001	1.166175e-001
2.057140912704698e-003	1.696301e-001	1.750211e-001
2.076672162704698e-003	2.233445e-001	2.307922e-001
2.096203412704698e-003	2.736529e-001	2.830920e-001
2.115734662704698e-003	3.197808e-001	3.311338e-001
2.135265912704698e-003	3.610183e-001	3.741951e-001
2.154797162704698e-003	3.967309e-001	4.116281e-001
2.174328412704698e-003	4.263692e-001	4.428699e-001
2.193859662704698e-003	4.494776e-001	4.674504e-001
2.213390912704698e-003	4.657009e-001	4.850001e-001
2.232922162704698e-003	4.750700e-001	4.955419e-001
2.249463626319243e-003	4.774144e-001	4.987463e-001
2.264800639204296e-003	4.743747e-001	4.963704e-001
2.284331889204296e-003	4.639165e-001	4.865754e-001
2.303863139204296e-003	4.467446e-001	4.698647e-001
2.323394389204296e-003	4.227308e-001	4.460869e-001
2.342925639204296e-003	3.922445e-001	4.155994e-001
2.362456889204296e-003	3.557548e-001	3.788610e-001
2.381988139204296e-003	3.138232e-001	3.364241e-001
2.401519389204296e-003	2.670952e-001	2.889271e-001
2.421050639204296e-003	2.162902e-001	2.370843e-001
2.440581889204296e-003	1.621905e-001	1.816756e-001
2.460113139204296e-003	1.056292e-001	1.235344e-001
2.479644389204296e-003	4.747673e-002	6.353503e-002
2.499175639204296e-003	-1.137231e-002	2.580055e-003
2.518706889204297e-003	-7.001422e-002	-5.841372e-002
2.538238139204297e-003	-1.275508e-001	-1.185289e-001
2.557769389204297e-003	-1.831048e-001	-1.768613e-001
2.577300639204297e-003	-2.358346e-001	-2.325335e-001
2.596831889204297e-003	-2.849500e-001	-2.847082e-001
2.616363139204297e-003	-3.297258e-001	-3.326007e-001
2.635894389204297e-003	-3.695149e-001	-3.754905e-001
2.655425639204297e-003	-4.037587e-001	-4.127326e-001
2.674956889204297e-003	-4.319944e-001	-4.437668e-001
2.694488139204297e-003	-4.538573e-001	-4.681263e-001
2.714019389204297e-003	-4.690787e-001	-4.854448e-001
2.733550639204297e-003	-4.777108e-001	-4.957109e-001
2.750486926288185e-003	-4.797250e-001	-4.987195e-001
2.765792870620860e-003	-4.765838e-001	-4.960752e-001
2.785324120620860e-003	-4.662836e-001	-4.859012e-001
2.804855370620860e-003	-4.495708e-001	-4.688246e-001
2.824386620620860e-003	-4.262670e-001	-4.446963e-001
2.843917870620860e-003	-3.966620e-001	-4.138794e-001
2.863449120620860e-003	-3.611421e-001	-3.768374e-001
2.882980370620860e-003	-3.201913e-001	-3.341274e-001
2.902511620620860e-003	-2.743882e-001	-2.863918e-001
2.922042870620860e-003	-2.243977e-001	-2.343486e-001
2.941574120620860e-003	-1.709604e-001	-1.787806e-001
2.961105370620860e-003	-1.148793e-001	-1.205235e-001
2.980636620620860e-003	-5.700527e-002	-6.045371e-002
3.019699120620860e-003	6.057021e-002	6.149660e-002
3.039230370620860e-003	1.184673e-001	1.215428e-001
3.058761620620860e-003	1.745789e-001	1.797610e-001
3.078292870620860e-003	2.280411e-001	2.352753e-001
3.097824120620860e-003	2.780309e-001	2.872509e-001
3.117355370620860e-003	3.237786e-001	3.349060e-001
3.136886620620860e-003	3.645802e-001	3.775238e-001
3.156417870620861e-003	3.998078e-001	4.144632e-001
3.175949120620861e-003	4.289197e-001	4.451688e-001
3.195480370620861e-003	4.514683e-001	4.691786e-001
3.215011620620861e-003	4.671069e-001	4.861315e-001
3.234542870620861e-003	4.757802e-001	4.959619e-001
3.252102436542850e-003	4.774685e-001	4.985435e-001
3.268423397962744e-003	4.733363e-001	4.950942e-001
3.287954647962744e-003	4.616368e-001	4.840226e-001
3.307485897962744e-003	4.431719e-001	4.659789e-001
3.327017147962744e-003	4.179257e-001	4.409263e-001
3.346548397962744e-003	3.862867e-001	4.092419e-001
3.366079647962744e-003	3.487417e-001	3.714020e-001
3.385610897962744e-003	3.058683e-001	3.279760e-001
3.405142147962744e-003	2.583267e-001	2.796168e-001
3.424673397962744e-003	2.068488e-001	2.270520e-001
3.444204647962744e-003	1.522271e-001	1.710721e-001
3.463735897962744e-003	9.530275e-002	1.125191e-001
3.483267147962744e-003	3.695180e-002	5.227371e-002
3.502798397962744e-003	-2.192848e-002	-8.757918e-003
3.522329647962744e-003	-8.043425e-002	-6.965782e-002
3.541860897962744e-003	-1.376700e-001	-1.295100e-001
3.561392147962744e-003	-1.927640e-001	-1.874142e-001
3.580923397962744e-003	-2.448831e-001	-2.424996e-001
3.600454647962744e-003	-2.932481e-001	-2.939375e-001
3.619985897962744e-003	-3.371471e-001	-3.409544e-001
3.639517147962744e-003	-3.759490e-001	-3.828429e-001
3.659048397962744e-003	-4.091125e-001	-4.189731e-001
3.678579647962744e-003	-4.361925e-001	-4.488017e-001
3.698110897962744e-003	-4.568427e-001	-4.718798e-001
3.717642147962744e-003	-4.708114e-001	-4.878604e-001
3.737173397962744e-003	-4.779366e-001	-4.965031e-001
3.756704647962744e-003	-4.781667e-001	-4.977086e-001
3.775916056635250e-003	-4.716080e-001	-4.915611e-001
3.795447306635250e-003	-4.581164e-001	-4.779489e-001
3.814978556635250e-003	-4.379563e-001	-4.571785e-001
3.834509806635250e-003	-4.113438e-001	-4.295316e-001
3.854041056635250e-003	-3.786180e-001	-3.954243e-001
3.873572306635250e-003	-3.402161e-001	-3.553694e-001
3.893103556635250e-003	-2.966718e-001	-3.099693e-001
3.912634806635250e-003	-2.486098e-001	-2.599071e-001
3.932166056635249e-003	-1.967357e-001	-2.059356e-001
3.951697306635249e-003	-1.418242e-001	-1.488667e-001
3.971228556635249e-003	-8.470502e-002	-8.955861e-002
3.990759806635248e-003	-2.624776e-002	-2.890352e-002
4.010291056635248e-003	3.265307e-002	3.218630e-002
4.029822306635247e-003	9.109342e-002	9.279201e-002
4.049353556635247e-003	1.481747e-001	1.520020e-001
4.068884806635247e-003	2.030184e-001	2.089258e-001
4.088416056635246e-003	2.547802e-001	2.627072e-001
4.107947306635246e-003	3.026631e-001	3.125371e-001
4.127478556635245e-003	3.459301e-001	3.576663e-001
4.147009806635245e-003	3.839153e-001	3.974158e-001
4.166541056635244e-003	4.160345e-001	4.311878e-001
4.186072306635244e-003	4.417937e-001	4.584743e-001
4.205603556635244e-003	4.607968e-001	4.788649e-001
4.225134806635243e-003	4.727520e-001	4.920530e-001
4.244666056635243e-003	4.775863e-001	4.979538e-001
4.263016844744185e-003	4.753689e-001	4.965683e-001
4.282548094744185e-003	4.658495e-001	4.877398e-001
4.302079344744184e-003	4.493158e-001	4.716887e-001
4.321610594744184e-003	4.259115e-001	4.485430e-001
4.341141844744183e-003	3.959967e-001	4.186508e-001
4.360673094744183e-003	3.600315e-001	3.824617e-001
4.380204344744182e-003	3.185696e-001	3.405200e-001
4.399735594744182e-003	2.722489e-001	2.934566e-001
4.419266844744182e-003	2.217827e-001	2.419793e-001
4.438798094744181e-003	1.679479e-001	1.868624e-001
4.458329344744181e-003	1.115735e-001	1.289350e-001
4.477860594744180e-003	5.352719e-002	6.906820e-002
4.497391844744180e-003	-5.298136e-003	8.162586e-003
4.516923094744180e-003	-6.399921e-002	-5.286581e-002
4.536454344744179e-003	-1.216766e-001	-1.130990e-001
4.555985594744179e-003	-1.774502e-001	-1.716312e-001
4.575516844744178e-003	-2.304749e-001	-2.275818e-001
4.595048094744178e-003	-2.799551e-001	-2.801094e-001
4.614579344744177e-003	-3.251589e-001	-3.284239e-001
4.634110594744177e-003	-3.654317e-001	-3.717985e-001
4.653641844744177e-003	-4.002064e-001	-4.095810e-001
4.673173094744176e-003	-4.290110e-001	-4.412031e-001
4.692704344744176e-003	-4.514717e-001	-4.661890e-001
4.712235594744175e-003	-4.673113e-001	-4.841629e-001
4.731766844744175e-003	-4.766728e-001	-4.952111e-001
4.747582452683702e-003	-4.791419e-001	-4.986543e-001
4.764101384048584e-003	-4.763584e-001	-4.964554e-001
4.783632634048583e-003	-4.667603e-001	-4.870391e-001
4.803163884048583e-003	-4.506283e-001	-4.705868e-001
4.822695134048582e-003	-4.278843e-001	-4.470564e-001
4.842226384048582e-003	-3.988101e-001	-4.168018e-001
4.861757634048581e-003	-3.637835e-001	-3.802781e-001
4.881288884048581e-003	-3.232803e-001	-3.380347e-001
4.900820134048581e-003	-2.778713e-001	-2.907070e-001
4.920351384048580e-003	-2.282142e-001	-2.390068e-001
4.939882634048580e-003	-1.750438e-001	-1.837116e-001
4.959413884048579e-003	-1.191582e-001	-1.256533e-001
4.978945134048579e-003	-6.140462e-002	-6.570505e-002
4.998476384048579e-003	-2.664321e-003	-4.768510e-003
5.018007634048578e-003	5.616258e-002	5.623975e-002
5.037538884048578e-003	1.141724e-001	1.164021e-001
5.057070134048577e-003	1.704728e-001	1.748137e-001
5.076601384048577e-003	2.241972e-001	2.305959e-001
5.096132634048576e-003	2.745183e-001	2.829097e-001
5.115663884048576e-003	3.206616e-001	3.309683e-001
5.135195134048576e-003	3.619167e-001	3.740488e-001
5.154726384048575e-003	3.976488e-001	4.115033e-001
5.174257634048575e-003	4.273085e-001	4.427684e-001
5.193788884048574e-003	4.504396e-001	4.673739e-001
5.213320134048574e-003	4.666866e-001	4.849496e-001
5.232851384048574e-003	4.760841e-001	4.955224e-001
5.249348381254710e-003	4.784443e-001	4.987424e-001
5.264757804243491e-003	4.754087e-001	4.963759e-001
5.284289054243490e-003	4.649709e-001	4.866041e-001
