time	V(n002)
Step Information: F=10  (Run: 1/7)
4.902608007683040e-002	3.772089e-003
4.902825818833993e-002	9.425230e-003
4.903179109901434e-002	1.793789e-002
4.903742976426849e-002	2.927447e-002
4.904372820975740e-002	3.825725e-002
4.904789885830364e-002	4.128769e-002
4.905133902838879e-002	4.146358e-002
4.905443693527512e-002	3.962646e-002
4.905965833847618e-002	3.315293e-002
4.906519968419606e-002	2.321292e-002
4.906827918584490e-002	1.635727e-002
4.907048382037919e-002	1.089087e-002
4.907211985198393e-002	6.655599e-003
4.907386607467664e-002	2.046403e-003
4.907607793836648e-002	-3.810503e-003
4.907825470932620e-002	-9.459727e-003
4.908178547966906e-002	-1.796689e-002
4.908742093050116e-002	-2.929672e-002
4.909372310065669e-002	-3.828553e-002
4.909789049248992e-002	-4.137670e-002
4.910096924623365e-002	-4.160301e-002
4.910425120038430e-002	-3.978941e-002
4.910914018890748e-002	-3.397137e-002
4.911484001536319e-002	-2.392681e-002
4.911827506475633e-002	-1.635430e-002
4.912048080195709e-002	-1.089910e-002
4.912211758608233e-002	-6.659675e-003
4.912386333085686e-002	-2.049281e-003
4.912607691415521e-002	3.815385e-003
4.912825304305805e-002	9.466163e-003
4.913178278825812e-002	1.797633e-002
4.913741669934554e-002	2.931190e-002
4.914372059509896e-002	3.831130e-002
4.914789492885648e-002	4.140807e-002
4.915099300040109e-002	4.163141e-002
4.915428131571786e-002	3.980473e-002
4.915917438793244e-002	3.396307e-002
4.916487631068459e-002	2.389751e-002
4.916828571650254e-002	1.637497e-002
4.917048860398472e-002	1.092454e-002
4.917212344312045e-002	6.689601e-003
4.917387042345954e-002	2.075508e-003
4.917607956163402e-002	-3.777831e-003
4.917825735018089e-002	-9.433280e-003
4.918178974521854e-002	-1.794984e-002
4.918742763611093e-002	-2.929272e-002
4.919372785921627e-002	-3.828463e-002
4.919790487023262e-002	-4.132307e-002
4.920134056107182e-002	-4.149805e-002
4.920445615148310e-002	-3.964919e-002
4.920965882242737e-002	-3.319579e-002
4.921521211437013e-002	-2.322960e-002
4.921828786055556e-002	-1.638132e-002
4.922049017455987e-002	-1.091970e-002
4.922212462221294e-002	-6.688076e-003
4.922387185137007e-002	-2.075844e-003
4.922608009461776e-002	3.771910e-003
4.922825821727769e-002	9.425042e-003
4.923179114575455e-002	1.793768e-002
4.923742983774324e-002	2.927421e-002
4.924372825056628e-002	3.825684e-002
4.924789882561510e-002	4.128718e-002
4.925133903052394e-002	4.146307e-002
4.925443676368572e-002	3.962607e-002
4.925965833578911e-002	3.315236e-002
4.926519955836820e-002	2.321263e-002
4.926827909804275e-002	1.635692e-002
4.927048375606827e-002	1.089048e-002
4.927211980370568e-002	6.655178e-003
4.927386601621458e-002	2.046022e-003
4.927607791654402e-002	-3.810966e-003
4.927825467382373e-002	-9.460139e-003
4.928178542232453e-002	-1.796723e-002
4.928742084035129e-002	-2.929696e-002
4.929372305179529e-002	-3.828582e-002
4.929789038200211e-002	-4.137698e-002
4.930096883996405e-002	-4.160335e-002
4.930425071617335e-002	-3.978994e-002
4.930913967174598e-002	-3.397219e-002
4.931483950918167e-002	-2.392780e-002
4.931827489017145e-002	-1.635461e-002
4.932048067408894e-002	-1.089929e-002
4.932211749009428e-002	-6.659769e-003
4.932386321462556e-002	-2.049403e-003
4.932607687076800e-002	3.815492e-003
4.932825297247224e-002	9.466238e-003
4.933178267424510e-002	1.797638e-002
4.933741652010356e-002	2.931196e-002
4.934372044209039e-002	3.831157e-002
4.934789487512066e-002	4.140848e-002
4.935099320107089e-002	4.163183e-002
4.935428160385603e-002	3.980502e-002
4.935917473231172e-002	3.396309e-002
4.936487668553494e-002	2.389729e-002
4.936828581805313e-002	1.637527e-002
4.937048867837220e-002	1.092488e-002
4.937212349896567e-002	6.689975e-003
4.937387049108886e-002	2.075839e-003
4.937607958687756e-002	-3.777402e-003
4.937825739124893e-002	-9.432905e-003
4.938178981155184e-002	-1.794954e-002
4.938742774038711e-002	-2.929253e-002
4.939372792527297e-002	-3.828438e-002
4.939790499017218e-002	-4.132287e-002
4.940134057791511e-002	-4.149783e-002
4.940445643662502e-002	-3.964882e-002
4.940965876131543e-002	-3.319586e-002
4.941521220840714e-002	-2.322943e-002
4.941828792618911e-002	-1.638126e-002
4.942049022263887e-002	-1.091970e-002
4.942212465830801e-002	-6.688134e-003
4.942387189508256e-002	-2.075908e-003
4.942608011093385e-002	3.771738e-003
4.942825824382189e-002	9.424863e-003
4.943179118862869e-002	1.793748e-002
4.943742990514056e-002	2.927397e-002
4.944372828759042e-002	3.825647e-002
4.944789879717729e-002	4.128671e-002
4.945133903163788e-002	4.146260e-002
4.945443661274294e-002	3.962570e-002
4.945965833099510e-002	3.315185e-002
4.946519944506846e-002	2.321236e-002
4.946827901898285e-002	1.635660e-002
4.947048369816071e-002	1.089013e-002
4.947211976023444e-002	6.654799e-003
4.947386596357357e-002	2.045679e-003
4.947607789689441e-002	-3.811383e-003
4.947825464185620e-002	-9.460511e-003
4.948178537068973e-002	-1.796753e-002
4.948742075917750e-002	-2.929717e-002
4.949372300754411e-002	-3.828607e-002
4.949789028081059e-002	-4.137722e-002
4.950096846808762e-002	-4.160366e-002
4.950425027271785e-002	-3.979041e-002
4.950913919776257e-002	-3.397293e-002
4.951483904468992e-002	-2.392871e-002
4.951827473031416e-002	-1.635489e-002
4.952048055700772e-002	-1.089947e-002
4.952211740220384e-002	-6.659848e-003
4.952386310819976e-002	-2.049508e-003
4.952607683104098e-002	3.815596e-003
4.952825290784111e-002	9.466314e-003
4.953178256985030e-002	1.797643e-002
4.953741635598236e-002	2.931203e-002
4.954372030242334e-002	3.831183e-002
4.954789482458134e-002	4.140886e-002
4.955099337676609e-002	4.163222e-002
4.955428185771477e-002	3.980529e-002
4.955917503669317e-002	3.396313e-002
4.956487701774544e-002	2.389711e-002
4.956828590746541e-002	1.637555e-002
4.957048874386823e-002	1.092519e-002
4.957212354813582e-002	6.690316e-003
4.957387055063464e-002	2.076142e-003
4.957607960910380e-002	-3.777015e-003
4.957825742740821e-002	-9.432567e-003
4.958178986995647e-002	-1.794927e-002
4.958742783219934e-002	-2.929235e-002
4.959372798281768e-002	-3.828416e-002
4.959790509816691e-002	-4.132270e-002
4.960134059145375e-002	-4.149764e-002
4.960445669762807e-002	-3.964848e-002
4.960965870406519e-002	-3.319595e-002
4.961521229462223e-002	-2.322928e-002
4.961828798636342e-002	-1.638120e-002
4.962049026671880e-002	-1.091971e-002
4.962212469140080e-002	-6.688195e-003
4.962387193515918e-002	-2.075974e-003
4.962608012589281e-002	3.771576e-003
4.962825826815821e-002	9.424694e-003
4.963179122793666e-002	1.793729e-002
4.963742996693191e-002	2.927374e-002
4.964372832116889e-002	3.825612e-002
4.964789877248748e-002	4.128628e-002
4.965133903190397e-002	4.146217e-002
4.965443648012407e-002	3.962536e-002
4.965965832451518e-002	3.315138e-002
4.966519934308540e-002	2.321213e-002
4.966827894781981e-002	1.635631e-002
4.967048364603725e-002	1.088981e-002
4.967211972110536e-002	6.654457e-003
4.967386591619066e-002	2.045369e-003
4.967607787920750e-002	-3.811758e-003
4.967825461308177e-002	-9.460844e-003
4.968178532421250e-002	-1.796780e-002
4.968742068611178e-002	-2.929736e-002
4.969372296748015e-002	-3.828629e-002
4.969789018817485e-002	-4.137744e-002
4.970096812784523e-002	-4.160393e-002
4.970424986677516e-002	-3.979084e-002
4.970913876356049e-002	-3.397360e-002
4.971483861867207e-002	-2.392953e-002
4.971827458400949e-002	-1.635514e-002
4.972048044985281e-002	-1.089962e-002
4.972211732176497e-002	-6.659913e-003
4.972386301079713e-002	-2.049597e-003
4.972607679468215e-002	3.815698e-003
4.972825284868961e-002	9.466388e-003
4.973178247430639e-002	1.797648e-002
4.973741620577567e-002	2.931209e-002
4.974372017498623e-002	3.831207e-002
4.974789477713074e-002	4.134978e-002
4.975133775219252e-002	4.152703e-002
4.975443650542336e-002	3.968827e-002
4.975966240584498e-002	3.320397e-002
4.976520647626064e-002	2.325155e-002
4.976828392561612e-002	1.639560e-002
4.977048729214730e-002	1.092878e-002
4.977212245828550e-002	6.693188e-003
4.977386923082131e-002	2.079795e-003
4.977607911646395e-002	-3.775389e-003
4.977825662594518e-002	-9.430040e-003
4.978178857542735e-002	-1.794560e-002
4.978742579718323e-002	-2.928778e-002
4.979372575103007e-002	-3.828053e-002
4.979790311173014e-002	-4.132040e-002
4.980133835421701e-002	-4.149627e-002
4.980445531405189e-002	-3.964746e-002
4.980965628062874e-002	-3.319754e-002
4.981521029942060e-002	-2.323113e-002
4.981828659382525e-002	-1.638216e-002
4.982048924664130e-002	-1.091991e-002
4.982212392558596e-002	-6.687797e-003
4.982387100773395e-002	-2.076037e-003
4.982607977972173e-002	3.773038e-003
4.982825770498198e-002	9.425608e-003
4.983179031829450e-002	1.793751e-002
4.983742853698599e-002	2.927337e-002
4.984372704747239e-002	3.825673e-002
4.984789760341733e-002	4.128753e-002
4.985133804991179e-002	4.146387e-002
4.985443532740948e-002	3.962748e-002
4.985965758014195e-002	3.315333e-002
4.986519853796902e-002	2.321434e-002
4.986827838601998e-002	1.635794e-002
4.987048323454806e-002	1.089097e-002
4.987211941220103e-002	6.655259e-003
4.987386554212772e-002	2.046224e-003
4.987607773957862e-002	-3.811687e-003
4.987825438592256e-002	-9.460721e-003
4.988178495729864e-002	-1.796768e-002
4.988742010929409e-002	-2.929744e-002
4.989372245184579e-002	-3.828714e-002
4.989789013601856e-002	-4.137883e-002
4.990096941473086e-002	-4.160524e-002
4.990425159048713e-002	-3.979141e-002
4.990914074839813e-002	-3.397278e-002
4.991484071572542e-002	-2.392752e-002
4.991827519769117e-002	-1.635601e-002
4.992048089932042e-002	-1.090077e-002
4.992211765917111e-002	-6.661328e-003
4.992386341935971e-002	-2.050806e-003
4.992607694719183e-002	3.813828e-003
4.992825309680470e-002	9.464777e-003
4.993178287507180e-002	1.797521e-002
4.993741683582680e-002	2.931121e-002
4.994372061899846e-002	3.831074e-002
4.994789532608994e-002	4.134844e-002
4.995133794896204e-002	4.152555e-002
4.995443749827398e-002	3.968630e-002
4.995966228424576e-002	3.320346e-002
4.996520678795327e-002	2.325038e-002
4.996828414314156e-002	1.639482e-002
4.997048745148463e-002	1.092828e-002
4.997212257790409e-002	6.692894e-003
4.997386937567875e-002	2.079553e-003
4.997607917053437e-002	-3.775236e-003
4.997825671391098e-002	-9.429817e-003
4.998178871751062e-002	-1.794524e-002
4.998742602054126e-002	-2.928714e-002
4.999372589872515e-002	-3.827937e-002
4.999790291214954e-002	-4.131874e-002
5.000133841084839e-002	-4.149460e-002
5.000445438217821e-002	-3.964639e-002
5.000965640588700e-002	-3.319523e-002
5.001520976833953e-002	-2.323019e-002
5.001828622316912e-002	-1.638088e-002
5.002048897512730e-002	-1.091842e-002
5.002212372175025e-002	-6.686147e-003
5.002387076088466e-002	-2.074515e-003
5.002607968758228e-002	3.774951e-003
5.002825755508276e-002	9.427353e-003
5.003179007617688e-002	1.793901e-002
5.003742815637791e-002	2.927457e-002
5.004372685367519e-002	3.825820e-002
5.004789724686638e-002	4.134823e-002
5.005099357443928e-002	4.157078e-002
5.005427984100792e-002	3.974660e-002
5.005917034207322e-002	3.391274e-002
5.006486884639996e-002	2.386009e-002
5.006828542232433e-002	1.632620e-002
5.007048838849490e-002	1.087858e-002
5.007212328134510e-002	6.645631e-003
5.007387022754773e-002	2.034043e-003
5.007607948850728e-002	-3.816405e-003
5.007825723121291e-002	-9.468381e-003
5.008178955306081e-002	-1.797899e-002
5.008742733403791e-002	-2.931140e-002
5.009373016877634e-002	-3.829707e-002
5.009789652839643e-002	-4.138450e-002
5.010097166655805e-002	-4.160877e-002
5.010425250634322e-002	-3.979464e-002
5.010914109687120e-002	-3.397635e-002
5.011484110109923e-002	-2.393101e-002
5.011827547836108e-002	-1.635980e-002
5.012048110488756e-002	-1.090477e-002
5.012211781348661e-002	-6.665477e-003
5.012386360621998e-002	-2.054880e-003
5.012607701694354e-002	3.809440e-003
5.012825321028239e-002	9.460515e-003
5.013178305836534e-002	1.797117e-002
5.013741712398528e-002	2.930757e-002
5.014372046937820e-002	3.830677e-002
5.014789557532363e-002	4.134516e-002
5.015133732984761e-002	4.152241e-002
5.015443906609165e-002	3.968219e-002
5.015966093209155e-002	3.320369e-002
5.016520663748576e-002	2.324912e-002
5.016828403813248e-002	1.639402e-002
5.017048737456543e-002	1.092773e-002
5.017212252015887e-002	6.692525e-003
5.017386930574958e-002	2.079461e-003
5.017607914443217e-002	-3.775134e-003
5.017825667144597e-002	-9.429373e-003
5.018178864892070e-002	-1.794427e-002
5.018742591271644e-002	-2.928542e-002
5.019372566691614e-002	-3.827699e-002
5.019790207810464e-002	-4.131570e-002
5.020133807581502e-002	-4.149174e-002
5.020445223899688e-002	-3.964479e-002
5.020965623751299e-002	-3.319152e-002
5.021520839846156e-002	-2.322910e-002
5.021828526710997e-002	-1.637894e-002
5.022048827479847e-002	-1.091592e-002
5.022212319598954e-002	-6.683207e-003
5.022387012418138e-002	-2.071872e-003
5.022607944992434e-002	3.778654e-003
5.022825716844334e-002	9.430678e-003
5.023178945167502e-002	1.794183e-002
5.023742717465862e-002	2.927680e-002
5.024372625056216e-002	3.826122e-002
5.024789645641400e-002	4.135154e-002
5.025099130135340e-002	4.157449e-002
5.025427723638216e-002	3.975125e-002
5.025916764903710e-002	3.391871e-002
5.026486632270403e-002	2.386661e-002
5.026828447926190e-002	1.632936e-002
5.027048769769359e-002	1.088101e-002
5.027212276273977e-002	6.647436e-003
5.027386959951429e-002	2.035922e-003
5.027607925408455e-002	-3.815865e-003
5.027825684983663e-002	-9.467780e-003
5.028178893705903e-002	-1.797843e-002
5.028742636567555e-002	-2.931127e-002
5.029372926993089e-002	-3.829828e-002
5.029789649864762e-002	-4.138665e-002
5.030097424795786e-002	-4.161075e-002
5.030425592478454e-002	-3.979516e-002
5.030914500242440e-002	-3.397420e-002
5.031484519394346e-002	-2.392663e-002
5.031827669763832e-002	-1.636104e-002
5.032048199791449e-002	-1.090659e-002
5.032211848386903e-002	-6.667850e-003
5.032386441799000e-002	-2.056868e-003
5.032607731996210e-002	3.806103e-003
5.032825370325723e-002	9.457657e-003
5.033178385463613e-002	1.796894e-002
5.033741837580799e-002	2.930599e-002
5.034372137610392e-002	3.830423e-002
5.034789657929043e-002	4.134244e-002
5.035133777082249e-002	4.151941e-002
5.035444067218103e-002	3.967843e-002
5.035966082912969e-002	3.320217e-002
5.036520714203642e-002	2.324673e-002
5.036828439025221e-002	1.639229e-002
5.037048763249367e-002	1.092646e-002
5.037212271379240e-002	6.691614e-003
5.037386954023908e-002	2.078659e-003
5.037607923195915e-002	-3.775265e-003
5.037825681384139e-002	-9.429359e-003
5.038178887891918e-002	-1.794397e-002
5.038742627427868e-002	-2.928457e-002
5.039372593191302e-002	-3.827523e-002
5.039790167685220e-002	-4.131299e-002
5.040133822069623e-002	-4.148901e-002
5.040445038773640e-002	-3.964323e-002
5.040965657732502e-002	-3.318733e-002
5.041520743599710e-002	-2.322752e-002
5.041828459540527e-002	-1.637669e-002
5.042048778276914e-002	-1.091326e-002
5.042212282660837e-002	-6.680247e-003
5.042386967685918e-002	-2.069121e-003
5.042607928295473e-002	3.782143e-003
5.042825689680479e-002	9.433892e-003
5.043178901292240e-002	1.794465e-002
5.043742648493404e-002	2.927914e-002
5.044372591259864e-002	3.826413e-002
5.044789588209928e-002	4.135459e-002
5.045098917794716e-002	4.157786e-002
5.045427474692522e-002	3.975552e-002
5.045916504598920e-002	3.392430e-002
5.046486386638074e-002	2.387279e-002
5.046828357761984e-002	1.633226e-002
5.047048703724105e-002	1.088322e-002
5.047212226692124e-002	6.649066e-003
5.047386899908087e-002	2.037634e-003
5.047607902996291e-002	-3.815420e-003
5.047825648521880e-002	-9.467261e-003
5.048178834812449e-002	-1.797792e-002
5.048742543985745e-002	-2.931113e-002
5.049372841222026e-002	-3.829940e-002
5.049789643424886e-002	-4.138864e-002
5.050097655258873e-002	-4.161261e-002
5.050425899029858e-002	-3.979570e-002
5.050914851231240e-002	-3.397234e-002
5.051484887665317e-002	-2.392273e-002
5.051827779037618e-002	-1.636221e-002
5.052048279827323e-002	-1.090829e-002
5.052211908469143e-002	-6.670031e-003
5.052386514553712e-002	-2.058700e-003
5.052607759154025e-002	3.803068e-003
5.052825414508209e-002	9.455056e-003
5.053178456828597e-002	1.796691e-002
5.053741949773294e-002	2.930455e-002
5.054372218623953e-002	3.830195e-002
5.054789749191067e-002	4.134002e-002
5.055133816069510e-002	4.151675e-002
5.055444216239232e-002	3.967505e-002
5.055966072138796e-002	3.320087e-002
5.056520761328283e-002	2.324459e-002
5.056828471913224e-002	1.639077e-002
5.057048787339986e-002	1.092537e-002
5.057212289464744e-002	6.690846e-003
5.057386975925456e-002	2.077986e-003
5.057607931371006e-002	-3.775319e-003
5.057825694683985e-002	-9.429285e-003
5.058178909373946e-002	-1.794365e-002
5.058742661197969e-002	-2.928375e-002
5.059372617542168e-002	-3.827358e-002
5.059790132057990e-002	-4.131048e-002
5.060133834739227e-002	-4.148648e-002
5.060444873333952e-002	-3.964176e-002
5.060965687195542e-002	-3.318352e-002
5.061520656547697e-002	-2.322605e-002
5.061828398787868e-002	-1.637464e-002
5.062048733775455e-002	-1.091084e-002
5.062212249252401e-002	-6.677552e-003
5.062386927228392e-002	-2.066619e-003
5.062607913194056e-002	3.785309e-003
5.062825665112368e-002	9.436804e-003
5.063178861609593e-002	1.794721e-002
5.063742586111517e-002	2.928125e-002
5.064372560607509e-002	3.826673e-002
5.064789535068595e-002	4.135730e-002
5.065098721024307e-002	4.158088e-002
5.065427243690506e-002	3.975938e-002
5.065916262676926e-002	3.392940e-002
5.066486157727222e-002	2.387845e-002
5.066828274117641e-002	1.633486e-002
5.067048642455350e-002	1.088519e-002
5.067212180696377e-002	6.650503e-003
5.067386844207943e-002	2.039151e-003
5.067607882205205e-002	-3.815072e-003
5.067825614697375e-002	-9.466839e-003
5.068178780178663e-002	-1.797750e-002
5.068742458099719e-002	-2.931104e-002
5.069372762088967e-002	-3.830046e-002
5.069789636028146e-002	-4.139049e-002
5.070097860716816e-002	-4.161435e-002
5.070426172993570e-002	-3.979627e-002
5.070915165403434e-002	-3.397074e-002
5.071485217732533e-002	-2.391930e-002
5.071827876627199e-002	-1.636333e-002
5.072048351306257e-002	-1.090987e-002
5.072211962128134e-002	-6.672039e-003
5.072386579531009e-002	-2.060392e-003
5.072607783408568e-002	3.800306e-003
5.072825453967406e-002	9.452686e-003
5.073178520564238e-002	1.796506e-002
5.073742049971038e-002	2.930325e-002
5.074372290647081e-002	3.829990e-002
5.074789831882444e-002	4.133787e-002
5.075133850197901e-002	4.151437e-002
5.075444354334179e-002	3.967201e-002
5.075966060728546e-002	3.319978e-002
5.076520805097792e-002	2.324269e-002
5.076828502459952e-002	1.638943e-002
5.077048809715702e-002	1.092442e-002
5.077212306262859e-002	6.690204e-003
5.077386996268037e-002	2.077427e-003
5.077607938964177e-002	-3.775307e-003
5.077825707037120e-002	-9.429161e-003
5.078178929326822e-002	-1.794330e-002
5.078742692564152e-002	-2.928297e-002
5.079372639763592e-002	-3.827204e-002
5.079790100347509e-002	-4.130815e-002
5.080133845666540e-002	-4.148414e-002
5.080444725555506e-002	-3.964036e-002
5.080965712508287e-002	-3.318006e-002
5.081520577738875e-002	-2.322470e-002
5.081828343788871e-002	-1.637276e-002
5.082048693488874e-002	-1.090864e-002
5.082212219008303e-002	-6.675100e-003
5.082386890603068e-002	-2.064345e-003
5.082607899523031e-002	3.788180e-003
5.082825642871319e-002	9.439440e-003
5.083178825685597e-002	1.794952e-002
5.083742529638081e-002	2.928313e-002
5.084372532740061e-002	3.826906e-002
5.084789485879609e-002	4.135973e-002
5.085098538843935e-002	4.158359e-002
5.085427029561736e-002	3.976287e-002
5.085916038098684e-002	3.393404e-002
5.086485944679645e-002	2.388365e-002
5.086828196602165e-002	1.633720e-002
5.087048585676537e-002	1.088695e-002
5.087212138071556e-002	6.651769e-003
5.087386792590321e-002	2.040495e-003
5.087607862937917e-002	-3.814808e-003
5.087825583351889e-002	-9.466501e-003
5.088178729548938e-002	-1.797716e-002
5.088742378507768e-002	-2.931098e-002
5.089372689140990e-002	-3.830146e-002
5.089789627925419e-002	-4.139223e-002
5.090098043773121e-002	-4.161599e-002
5.090426417710622e-002	-3.979684e-002
5.090915446488997e-002	-3.396937e-002
5.091485513433967e-002	-2.391627e-002
5.091827963741098e-002	-1.636438e-002
5.092048415113112e-002	-1.091133e-002
5.092212010028017e-002	-6.673885e-003
5.092386637534922e-002	-2.061954e-003
5.092607805060005e-002	3.797793e-003
5.092825489191651e-002	9.450527e-003
5.093178577459356e-002	1.796337e-002
5.093742139414350e-002	2.930206e-002
5.094372354640324e-002	3.829806e-002
5.094789906786954e-002	4.133596e-002
5.095133880034454e-002	4.151227e-002
5.095444482193029e-002	3.966927e-002
5.095966048912607e-002	3.319886e-002
5.096520845717367e-002	2.324100e-002
5.096828530808558e-002	1.638826e-002
5.097048830481359e-002	1.092361e-002
5.097212321852283e-002	6.689671e-003
5.097387015146938e-002	2.076968e-003
5.097607946010997e-002	-3.775243e-003
5.097825718501407e-002	-9.428998e-003
5.098178947844017e-002	-1.794294e-002
5.098742721673367e-002	-2.928221e-002
5.099372660037679e-002	-3.827059e-002
5.099790072147884e-002	-4.130601e-002
5.100133855070548e-002	-4.148198e-002
5.100444593632925e-002	-3.963904e-002
5.100965734172253e-002	-3.317693e-002
5.101520506406469e-002	-2.322345e-002
5.101828294008183e-002	-1.637103e-002
5.102048657024938e-002	-1.090663e-002
5.102212191634051e-002	-6.672869e-003
5.102386857453260e-002	-2.062280e-003
5.102607887149267e-002	3.790781e-003
5.102825622740749e-002	9.441826e-003
5.103178793170436e-002	1.795160e-002
5.103742478523237e-002	2.928482e-002
5.104372507404826e-002	3.827115e-002
5.104789440379268e-002	4.136190e-002
5.105098370309968e-002	4.158601e-002
5.105426831249926e-002	3.976602e-002
5.105915829820731e-002	3.393827e-002
5.106485746612644e-002	2.388840e-002
5.106828124829928e-002	1.633931e-002
5.107048533105068e-002	1.088852e-002
5.107212098605456e-002	6.652883e-003
5.107386744798161e-002	2.041685e-003
5.107607845098492e-002	-3.814613e-003
5.107825554329350e-002	-9.466234e-003
5.108178682671203e-002	-1.797688e-002
5.108742304813722e-002	-2.931095e-002
5.109372621940487e-002	-3.830240e-002
5.109789619321920e-002	-4.139383e-002
5.110098206770338e-002	-4.161751e-002
5.110426636192441e-002	-3.979743e-002
5.110915697854857e-002	-3.396821e-002
5.111485778236114e-002	-2.391362e-002
5.111828041466791e-002	-1.636538e-002
5.112048472044162e-002	-1.091269e-002
5.112212052766460e-002	-6.675582e-003
5.112386689289029e-002	-2.063394e-003
5.112607824378464e-002	3.795508e-003
5.112825520620416e-002	9.448563e-003
5.113178628223832e-002	1.796184e-002
5.113742219219394e-002	2.930098e-002
5.114372411465123e-002	3.829641e-002
5.114789974619152e-002	4.133426e-002
5.115133906083309e-002	4.151039e-002
5.115444600476846e-002	3.966681e-002
5.115966036882436e-002	3.319811e-002
5.116520883383753e-002	2.323950e-002
5.116828557096306e-002	1.638724e-002
5.117048849737484e-002	1.092292e-002
5.117212336308483e-002	6.689232e-003
5.117387032653541e-002	2.076594e-003
5.117607952545579e-002	-3.775135e-003
5.117825729132347e-002	-9.428804e-003
5.118178965015173e-002	-1.794257e-002
5.118742748666545e-002	-2.928149e-002
5.119372678531297e-002	-3.826923e-002
5.119790047092842e-002	-4.130403e-002
5.120133863143951e-002	-4.147998e-002
5.120444475937563e-002	-3.963780e-002
5.120965752635033e-002	-3.317408e-002
5.121520441854922e-002	-2.322229e-002
5.121828248960203e-002	-1.636946e-002
5.122048624027877e-002	-1.090480e-002
5.122212166862535e-002	-6.670842e-003
5.122386827455457e-002	-2.060404e-003
5.122607875952020e-002	3.793139e-003
5.122825604524221e-002	9.443983e-003
5.123178763746832e-002	1.795347e-002
5.123742432268269e-002	2.928634e-002
5.124372484373087e-002	3.827301e-002
5.124789398318631e-002	4.136383e-002
5.125098214522231e-002	4.158818e-002
5.125426647741843e-002	3.976886e-002
5.125915636835638e-002	3.394212e-002
5.126485562662741e-002	2.389275e-002
5.126828058431280e-002	1.634119e-002
5.127048484470070e-002	1.088992e-002
5.127212062094685e-002	6.653862e-003
5.127386700585090e-002	2.042736e-003
5.127607828594979e-002	-3.814478e-003
5.127825527480168e-002	-9.466027e-003
5.128178639303853e-002	-1.797665e-002
5.128742236637850e-002	-2.931095e-002
5.129372560075102e-002	-3.830328e-002
5.129789610389959e-002	-4.139533e-002
5.130098351814692e-002	-4.161894e-002
5.130426831149668e-002	-3.979801e-002
5.130915922535353e-002	-3.396722e-002
5.131486015265060e-002	-2.391129e-002
5.131828110781617e-002	-1.636633e-002
5.132048522815071e-002	-1.091396e-002
5.132212090880640e-002	-6.677142e-003
5.132386735443699e-002	-2.064721e-003
5.132607841606735e-002	3.793431e-003
5.132825548648693e-002	9.446776e-003
5.133178673495694e-002	1.796044e-002
5.133742290389340e-002	2.930001e-002
5.134372461892805e-002	3.829492e-002
5.134790036029525e-002	4.133275e-002
5.135133928791553e-002	4.150873e-002
5.135444709816486e-002	3.966460e-002
5.135966024795042e-002	3.319748e-002
5.136520918284513e-002	2.323817e-002
5.136828581454057e-002	1.638635e-002
5.137048867579918e-002	1.092233e-002
5.137212349703401e-002	6.688874e-003
5.137387048874958e-002	2.076294e-003
5.137607958600439e-002	-3.774993e-003
5.137825738982840e-002	-9.428585e-003
5.138178980925738e-002	-1.794220e-002
5.138742773678022e-002	-2.928081e-002
5.139372695396911e-002	-3.826796e-002
5.139790024851846e-002	-4.130219e-002
5.140133870055870e-002	-4.147814e-002
5.140444371001027e-002	-3.963664e-002
5.140965768294872e-002	-3.317149e-002
5.141520383452797e-002	-2.322123e-002
5.141828208204118e-002	-1.636802e-002
5.142048594174739e-002	-1.090313e-002
5.142212144451287e-002	-6.668999e-003
5.142386800315996e-002	-2.058701e-003
5.142607865821682e-002	3.795274e-003
5.142825588043417e-002	9.445936e-003
5.143178737126773e-002	1.795517e-002
5.143742390420453e-002	2.928770e-002
5.144372463437286e-002	3.827467e-002
5.144789359462725e-002	4.136555e-002
5.145098070624626e-002	4.159012e-002
5.145426478069216e-002	3.977143e-002
5.145915458175217e-002	3.394562e-002
5.146485391990582e-002	2.389673e-002
5.146827997053189e-002	1.634289e-002
5.147048439512854e-002	1.089116e-002
5.147212028345005e-002	6.654721e-003
5.147386659715828e-002	2.043665e-003
5.147607813339569e-002	-3.814393e-003
5.147825502661487e-002	-9.465873e-003
5.148178599216161e-002	-1.797648e-002
5.148742173617508e-002	-2.931096e-002
5.149372503157104e-002	-3.830411e-002
5.149789601273385e-002	-4.139671e-002
5.150098480799126e-002	-4.162027e-002
5.150427005021410e-002	-3.979858e-002
5.150916123264215e-002	-3.396639e-002
5.151486227339176e-002	-2.390925e-002
5.151828172563767e-002	-1.636722e-002
5.152048568068923e-002	-1.091512e-002
5.152212124853264e-002	-6.678573e-003
5.152386776583365e-002	-2.065944e-003
5.152607856962993e-002	3.791544e-003
5.152825573631428e-002	9.445150e-003
5.153178713848278e-002	1.795917e-002
5.153742353825618e-002	2.929912e-002
5.154372506613888e-002	3.829359e-002
5.154790091610133e-002	4.133141e-002
5.155133948555576e-002	4.150725e-002
5.155444810812122e-002	3.966262e-002
5.155966012778114e-002	3.319698e-002
5.156520950598153e-002	2.323699e-002
5.156828604006355e-002	1.638557e-002
5.157048884099882e-002	1.092183e-002
5.157212362105516e-002	6.688586e-003
5.157387063894112e-002	2.076057e-003
5.157607964206531e-002	-3.774824e-003
5.157825748103243e-002	-9.428349e-003
