Freq.	V(salida)
Step Information: C=100n  (Run: 1/5)
6.91830970918933e+001	4.81881190529318e-001,1.08849303543525e-002
7.07945784384134e+001	4.81892204609857e-001,1.06374011864228e-002
7.24435960074986e+001	4.81902723443126e-001,1.03954903213911e-002
7.41310241300914e+001	4.81912769277772e-001,1.01590709478495e-002
7.58577575029180e+001	4.81922363364706e-001,9.92801906920782e-003
7.76247116628688e+001	4.81931526001688e-001,9.70221344441686e-003
7.94328234724277e+001	4.81940276575939e-001,9.48153552968769e-003
8.12830516164095e+001	4.81948633604857e-001,9.26586942126724e-003
8.31763771102667e+001	4.81956614774922e-001,9.05510179923113e-003
8.51138038202372e+001	4.81964236978878e-001,8.84912187227838e-003
8.70963589956076e+001	4.81971516351249e-001,8.64782132357763e-003
8.91250938133741e+001	4.81978468302291e-001,8.45109425759911e-003
9.12010839355905e+001	4.81985107550413e-001,8.25883714793802e-003
9.33254300796986e+001	4.81991448153170e-001,8.07094878616379e-003
9.54992586021431e+001	4.81997503536862e-001,7.88733023159524e-003
9.77237220955805e+001	4.82003286524824e-001,7.70788476211157e-003
9.99999999999995e+001	4.82008809364444e-001,7.53251782587630e-003
1.02329299228075e+002	4.82014083752978e-001,7.36113699402363e-003
1.04712854805089e+002	4.82019120862222e-001,7.19365191429792e-003
1.07151930523760e+002	4.82023931362063e-001,7.02997426559683e-003
1.09647819614318e+002	4.82028525442997e-001,6.87001771343495e-003
1.12201845430196e+002	4.82032912837629e-001,6.71369786631947e-003
1.14815362149688e+002	4.82037102841214e-001,6.56093223300252e-003
1.17489755493952e+002	4.82041104331283e-001,6.41164018059564e-003
1.20226443461741e+002	4.82044925786385e-001,6.26574289358300e-003
1.23026877081237e+002	4.82048575303995e-001,6.12316333362460e-003
1.25892541179416e+002	4.82052060617623e-001,5.98382620027326e-003
1.28824955169313e+002	4.82055389113145e-001,5.84765789241724e-003
1.31825673855640e+002	4.82058567844417e-001,5.71458647061018e-003
1.34896288259165e+002	4.82061603548183e-001,5.58454162014007e-003
1.38038426460288e+002	4.82064502658313e-001,5.45745461492203e-003
1.41253754462275e+002	4.82067271319406e-001,5.33325828211444e-003
1.44543977074592e+002	4.82069915399785e-001,5.21188696751454e-003
1.47910838816820e+002	4.82072440503905e-001,5.09327650167443e-003
1.51356124843620e+002	4.82074851984207e-001,4.97736416678357e-003
1.54881661891247e+002	4.82077154952443e-001,4.86408866417106e-003
1.58489319246110e+002	4.82079354290487e-001,4.75339008262837e-003
1.62181009735892e+002	4.82081454660667e-001,4.64520986730707e-003
1.65958690743755e+002	4.82083460515629e-001,4.53949078937430e-003
1.69824365246173e+002	4.82085376107763e-001,4.43617691625211e-003
1.73780082874936e+002	4.82087205498198e-001,4.33521358254753e-003
1.77827941003891e+002	4.82088952565407e-001,4.23654736163979e-003
1.81970085860997e+002	4.82090621013410e-001,4.14012603781470e-003
1.86208713666286e+002	4.82092214379617e-001,4.04589857905373e-003
1.90546071796323e+002	4.82093736042321e-001,3.95381511045306e-003
1.94984459975803e+002	4.82095189227852e-001,3.86382688813313e-003
1.99526231496887e+002	4.82096577017403e-001,3.77588627383041e-003
2.04173794466952e+002	4.82097902353562e-001,3.68994670993441e-003
2.08929613085403e+002	4.82099168046541e-001,3.60596269518926e-003
2.13796208950222e+002	4.82100376780131e-001,3.52388976085414e-003
2.18776162394954e+002	4.82101531117381e-001,3.44368444741780e-003
2.23872113856832e+002	4.82102633506035e-001,3.36530428183505e-003
2.29086765276776e+002	4.82103686283712e-001,3.28870775522102e-003
2.34422881531991e+002	4.82104691682863e-001,3.21385430113188e-003
2.39883291901947e+002	4.82105651835496e-001,3.14070427426110e-003
2.45470891568501e+002	4.82106568777697e-001,3.06921892958487e-003
2.51188643150956e+002	4.82107444453943e-001,2.99936040205397e-003
2.57039578276885e+002	4.82108280721222e-001,2.93109168669182e-003
2.63026799189536e+002	4.82109079352971e-001,2.86437661910774e-003
2.69153480392690e+002	4.82109842042829e-001,2.79917985651742e-003
2.75422870333815e+002	4.82110570408232e-001,2.73546685912570e-003
2.81838293126443e+002	4.82111265993838e-001,2.67320387195863e-003
2.88403150312659e+002	4.82111930274800e-001,2.61235790707506e-003
2.95120922666637e+002	4.82112564659895e-001,2.55289672623866e-003
3.01995172040200e+002	4.82113170494510e-001,2.49478882386336e-003
3.09029543251357e+002	4.82113749063491e-001,2.43800341047192e-003
3.16227766016836e+002	4.82114301593868e-001,2.38251039645320e-003
3.23593656929626e+002	4.82114829257460e-001,2.32828037617848e-003
3.31131121482589e+002	4.82115333173351e-001,2.27528461251640e-003
3.38844156139200e+002	4.82115814410271e-001,2.22349502164025e-003
3.46736850452529e+002	4.82116273988854e-001,2.17288415829097e-003
3.54813389233573e+002	4.82116712883808e-001,2.12342520118537e-003
3.63078054770099e+002	4.82117132025978e-001,2.07509193891416e-003
3.71535229097170e+002	4.82117532304321e-001,2.02785875609996e-003
3.80189396320558e+002	4.82117914567788e-001,1.98170061990028e-003
3.89045144994278e+002	4.82118279627128e-001,1.93659306673871e-003
3.98107170553494e+002	4.82118628256606e-001,1.89251218935803e-003
4.07380277804110e+002	4.82118961195641e-001,1.84943462432501e-003
4.16869383470332e+002	4.82119279150378e-001,1.80733753949362e-003
4.26579518801589e+002	4.82119582795185e-001,1.76619862208599e-003
4.36515832240163e+002	4.82119872774079e-001,1.72599606682315e-003
4.46683592150960e+002	4.82120149702098e-001,1.68670856446787e-003
4.57088189614872e+002	4.82120414166599e-001,1.64831529044535e-003
4.67735141287195e+002	4.82120666728506e-001,1.61079589394210e-003
4.78630092322635e+002	4.82120907923500e-001,1.57413048708579e-003
4.89778819368443e+002	4.82121138263156e-001,1.53829963445681e-003
5.01187233627268e+002	4.82121358236025e-001,1.50328434275178e-003
5.12861383991361e+002	4.82121568308670e-001,1.46906605081708e-003
5.24807460249769e+002	4.82121768926658e-001,1.43562661974971e-003
5.37031796370249e+002	4.82121960515505e-001,1.40294832337246e-003
5.49540873857620e+002	4.82122143481575e-001,1.37101383877420e-003
5.62341325190345e+002	4.82122318212945e-001,1.33980623720403e-003
5.75439937337152e+002	4.82122485080225e-001,1.30930897511219e-003
5.88843655355584e+002	4.82122644437347e-001,1.27950588534260e-003
6.02559586074353e+002	4.82122796622316e-001,1.25038116860671e-003
6.16595001861477e+002	4.82122941957922e-001,1.22191938512319e-003
6.30957344480188e+002	4.82123080752429e-001,1.19410544645567e-003
6.45654229034650e+002	4.82123213300230e-001,1.16692460749276e-003
6.60693448007591e+002	4.82123339882464e-001,1.14036245860397e-003
6.76082975391976e+002	4.82123460767621e-001,1.11440491818045e-003
6.91830970918931e+002	4.82123576212106e-001,1.08903822492056e-003
7.07945784384132e+002	4.82123686460784e-001,1.06424893076703e-003
7.24435960074984e+002	4.82123791747502e-001,1.04002389367202e-003
7.41310241300911e+002	4.82123892295579e-001,1.01635027064694e-003
7.58577575029177e+002	4.82123988318287e-001,9.93215510965875e-004
7.76247116628685e+002	4.82124080019296e-001,9.70607349593754e-004
7.94328234724275e+002	4.82124167593112e-001,9.48513800501279e-004
8.12830516164092e+002	4.82124251225487e-001,9.26923150545888e-004
8.31763771102664e+002	4.82124331093812e-001,9.05823953105502e-004
8.51138038202369e+002	4.82124407367495e-001,8.85205022071665e-004
8.70963589956073e+002	4.82124480208319e-001,8.65055425856657e-004
8.91250938133738e+002	4.82124549770786e-001,8.45364481806173e-004
9.12010839355902e+002	4.82124616202446e-001,8.26121750250713e-004
9.33254300796983e+002	4.82124679644205e-001,8.07317029173323e-004
9.54992586021428e+002	4.82124740230630e-001,7.88940348719845e-004
9.77237220955802e+002	4.82124798090231e-001,7.70981966028076e-004
9.99999999999991e+002	4.82124853345734e-001,7.53432359869724e-004
1.02329299228075e+003	4.82124906114341e-001,7.36282225778528e-004
1.04712854805089e+003	4.82124956507981e-001,7.19522471055236e-004
1.07151930523760e+003	4.82125004633542e-001,7.03144209926266e-004
1.09647819614318e+003	4.82125050593106e-001,6.87138758862638e-004
1.12201845430195e+003	4.82125094484157e-001,6.71497632009971e-004
1.14815362149687e+003	4.82125136399793e-001,6.56212536569732e-004
1.17489755493952e+003	4.82125176428921e-001,6.41275368596498e-004
1.20226443461740e+003	4.82125214656447e-001,6.26678208580717e-004
1.23026877081237e+003	4.82125251163457e-001,6.12413317147657e-004
1.25892541179416e+003	4.82125286027386e-001,5.98473131224988e-004
1.28824955169312e+003	4.82125319322185e-001,5.84850259808680e-004
1.31825673855640e+003	4.82125351118475e-001,5.71537480095212e-004
1.34896288259164e+003	4.82125381483700e-001,5.58527733745349e-004
1.38038426460287e+003	4.82125410482269e-001,5.45814123065701e-004
1.41253754462274e+003	4.82125438175690e-001,5.33389907313249e-004
1.44543977074591e+003	4.82125464622704e-001,5.21248499155697e-004
1.47910838816819e+003	4.82125489879410e-001,5.09383461339523e-004
1.51356124843619e+003	4.82125513999379e-001,4.97788502920303e-004
1.54881661891247e+003	4.82125537033773e-001,4.86457476387691e-004
1.58489319246110e+003	4.82125559031451e-001,4.75384373875729e-004
1.62181009735891e+003	4.82125580039072e-001,4.64563324601982e-004
1.65958690743754e+003	4.82125600101195e-001,4.53988591059829e-004
1.69824365246173e+003	4.82125619260376e-001,4.43654566698847e-004
1.73780082874936e+003	4.82125637557254e-001,4.33555772201037e-004
1.77827941003891e+003	4.82125655030637e-001,4.23686853225641e-004
1.81970085860997e+003	4.82125671717590e-001,4.14042577261304e-004
1.86208713666285e+003	4.82125687653507e-001,4.04617830862871e-004
1.90546071796323e+003	4.82125702872191e-001,3.95407617038201e-004
1.94984459975803e+003	4.82125717405922e-001,3.86407052430067e-004
1.99526231496886e+003	4.82125731285528e-001,3.77611364832793e-004
2.04173794466951e+003	4.82125744540450e-001,3.69015890937737e-004
2.08929613085402e+003	4.82125757198803e-001,3.60616073130745e-004
2.13796208950221e+003	4.82125769287437e-001,3.52407457991435e-004
2.18776162394953e+003	4.82125780831993e-001,3.44385693051753e-004
2.23872113856832e+003	4.82125791856959e-001,3.36546525291254e-004
2.29086765276775e+003	4.82125802385720e-001,3.28885798252769e-004
2.34422881531990e+003	4.82125812440609e-001,3.21399450170652e-004
2.39883291901947e+003	4.82125822042955e-001,3.14083511696832e-004
2.45470891568501e+003	4.82125831213124e-001,3.06934103961588e-004
2.51188643150955e+003	4.82125839970567e-001,2.99947436171036e-004
2.57039578276884e+003	4.82125848333861e-001,2.93119804090624e-004
2.63026799189535e+003	4.82125856320745e-001,2.86447587456627e-004
2.69153480392689e+003	4.82125863948161e-001,2.79927248733324e-004
2.75422870333814e+003	4.82125871232286e-001,2.73555330681277e-004
2.81838293126442e+003	4.82125878188572e-001,2.67328455030120e-004
2.88403150312658e+003	4.82125884831773e-001,2.61243320062164e-004
2.95120922666635e+003	4.82125891175981e-001,2.55296699473937e-004
3.01995172040198e+003	4.82125897234653e-001,2.49485440215758e-004
3.09029543251356e+003	4.82125903020641e-001,2.43806461133541e-004
3.16227766016835e+003	4.82125908546216e-001,2.38256751308838e-004
3.23593656929625e+003	4.82125913823099e-001,2.32833367998188e-004
3.31131121482588e+003	4.82125918862483e-001,2.27533435879208e-004
3.38844156139199e+003	4.82125923675058e-001,2.22354144783400e-004
3.46736850452528e+003	4.82125928271032e-001,2.17292748606287e-004
3.54813389233572e+003	4.82125932660152e-001,2.12346563724769e-004
3.63078054770097e+003	4.82125936851730e-001,2.07512967576369e-004
3.71535229097168e+003	4.82125940854656e-001,2.02789397442205e-004
3.80189396320557e+003	4.82125944677420e-001,1.98173348695941e-004
3.89045144994276e+003	4.82125948328132e-001,1.93662373997320e-004
3.98107170553493e+003	4.82125951814535e-001,1.89254081593657e-004
4.07380277804108e+003	4.82125955144023e-001,1.84946133904657e-004
4.16869383470331e+003	4.82125958323661e-001,1.80736247198073e-004
4.26579518801588e+003	4.82125961360191e-001,1.76622189072774e-004
4.36515832240161e+003	4.82125964260054e-001,1.72601778234287e-004
4.46683592150958e+003	4.82125967029403e-001,1.68672883040412e-004
4.57088189614870e+003	4.82125969674110e-001,1.64833420328873e-004
4.67735141287193e+003	4.82125972199785e-001,1.61081354480501e-004
4.78630092322633e+003	4.82125974611787e-001,1.57414696002636e-004
4.89778819368441e+003	4.82125976915231e-001,1.53831500775402e-004
5.01187233627267e+003	4.82125979115002e-001,1.50329869061777e-004
5.12861383991359e+003	4.82125981215768e-001,1.46907944092916e-004
5.24807460249767e+003	4.82125983221984e-001,1.43563911496948e-004
5.37031796370247e+003	4.82125985137905e-001,1.40295998442022e-004
5.49540873857618e+003	4.82125986967595e-001,1.37102472289674e-004
5.62341325190343e+003	4.82125988714936e-001,1.33981639583309e-004
5.75439937337150e+003	4.82125990383634e-001,1.30931845412446e-004
5.88843655355582e+003	4.82125991977227e-001,1.27951473196153e-004
6.02559586074351e+003	4.82125993499098e-001,1.25038942463250e-004
6.16595001861475e+003	4.82125994952472e-001,1.22192708959810e-004
6.30957344480186e+003	4.82125996340434e-001,1.19411263657834e-004
6.45654229034648e+003	4.82125997665928e-001,1.16693131706781e-004
6.60693448007588e+003	4.82125998931765e-001,1.14036872265792e-004
6.76082975391974e+003	4.82126000140629e-001,1.11441076251201e-004
6.91830970918928e+003	4.82126001295086e-001,1.08904367911448e-004
7.07945784384129e+003	4.82126002397584e-001,1.06425402207746e-004
7.24435960074981e+003	4.82126003450461e-001,1.04002864548769e-004
7.41310241300908e+003	4.82126004455950e-001,1.01635470604362e-004
7.58577575029174e+003	4.82126005416186e-001,9.93219648475087e-005
7.76247116628682e+003	4.82126006333203e-001,9.70611211552028e-005
7.94328234724272e+003	4.82126007208948e-001,9.48517404707974e-005
8.12830516164089e+003	4.82126008045278e-001,9.26926511261962e-005
8.31763771102661e+003	4.82126008843967e-001,9.05827091493881e-005
8.51138038202366e+003	4.82126009606709e-001,8.85207952173058e-005
8.70963589956070e+003	4.82126010335122e-001,8.65058158185810e-005
8.91250938133734e+003	4.82126011030751e-001,8.45367032979213e-005
9.12010839355898e+003	4.82126011695071e-001,8.26124131815931e-005
9.33254300796979e+003	4.82126012329492e-001,8.07319250418923e-005
9.54992586021424e+003	4.82126012935360e-001,7.88942424072327e-005
9.77237220955798e+003	4.82126013513959e-001,7.70983902263915e-005
9.99999999999987e+003	4.82126014066517e-001,7.53434166549115e-005
1.02329299228074e+004	4.82126014594205e-001,7.36283909426158e-005
1.04712854805089e+004	4.82126015098144e-001,7.19524047210413e-005
1.07151930523759e+004	4.82126015579402e-001,7.03145679353837e-005
1.09647819614317e+004	4.82126016038999e-001,6.87140127555325e-005
1.12201845430195e+004	4.82126016477911e-001,6.71498909079567e-005
1.14815362149687e+004	4.82126016897069e-001,6.56213730805867e-005
1.17489755493951e+004	4.82126017297362e-001,6.41276482412803e-005
1.20226443461740e+004	4.82126017679639e-001,6.26679250707146e-005
1.23026877081237e+004	4.82126018044710e-001,6.12414289167036e-005
1.25892541179415e+004	4.82126018393350e-001,5.98474037838869e-005
1.28824955169312e+004	4.82126018726299e-001,5.84851106107740e-005
1.31825673855639e+004	4.82126019044263e-001,5.71538268520133e-005
1.34896288259164e+004	4.82126019347916e-001,5.58528466125099e-005
1.38038426460287e+004	4.82126019637902e-001,5.45814810239723e-005
1.41253754462274e+004	4.82126019914838e-001,5.33390549259226e-005
1.44543977074591e+004	4.82126020179308e-001,5.21249096202305e-005
1.47910838816819e+004	4.82126020431876e-001,5.09384018039658e-005
1.51356124843619e+004	4.82126020673076e-001,4.97789021661561e-005
1.54881661891246e+004	4.82126020903420e-001,4.86457965309831e-005
1.58489319246109e+004	4.82126021123398e-001,4.75384826406942e-005
1.62181009735891e+004	4.82126021333474e-001,4.64563747719632e-005
1.65958690743754e+004	4.82126021534096e-001,4.53988987151942e-005
1.69824365246172e+004	4.82126021725688e-001,4.43654935123647e-005
1.73780082874935e+004	4.82126021908657e-001,4.33556116495078e-005
1.77827941003890e+004	4.82126022083391e-001,4.23687177106214e-005
1.81970085860996e+004	4.82126022250261e-001,4.14042873460474e-005
1.86208713666284e+004	4.82126022409620e-001,4.04618111367023e-005
1.90546071796322e+004	4.82126022561807e-001,3.95407875337914e-005
1.94984459975802e+004	4.82126022707145e-001,3.86407290804475e-005
1.99526231496885e+004	4.82126022845941e-001,3.77611593210009e-005
2.04173794466950e+004	4.82126022978491e-001,3.69016103167905e-005
2.08929613085401e+004	4.82126023105074e-001,3.60616273306142e-005
2.13796208950220e+004	4.82126023225961e-001,3.52407643523439e-005
